Loccioni - Leaf Lab Roof Irradiance (Plant:120),,,,Leaf Lab Audit (Energia Totale:4352),,,,Temperature|Centrale_Termica|AO_Temp_Esterna_AVG (Node:2684),,,,Temperature|Uffici|AO_Temp_Media_Uffici (Node:2684),,,
Date,Value,Quality,Status,Date,Value,Quality,Status,Date,Value,Quality,Status,Date,Value,Quality,Status
2018-01-02 10:30:00,58.9933759590793,Real,Valid,2018-01-02 10:30:00,40.775,Real,Valid,2018-01-02 10:15:00,7.9491,Real,Valid,2018-01-02 10:15:00,19.8968,Real,Valid
2018-01-02 10:45:00,67.5502301790281,Real,Valid,2018-01-02 10:45:00,38.525,Real,Valid,2018-01-02 10:30:00,7.9554,Real,Valid,2018-01-02 10:30:00,20.0162,Real,Valid
2018-01-02 11:00:00,72.578152173913,Real,Valid,2018-01-02 11:00:00,37.075,Real,Valid,2018-01-02 10:45:00,7.9421,Real,Valid,2018-01-02 10:45:00,20.1075,Real,Valid
2018-01-02 11:15:00,94.0870652173913,Real,Valid,2018-01-02 11:15:00,35.575,Real,Valid,2018-01-02 11:00:00,8.0301,Real,Valid,2018-01-02 11:00:00,20.1912,Real,Valid
2018-01-02 11:30:00,111.244168797954,Real,Valid,2018-01-02 11:30:00,38.85,Real,Valid,2018-01-02 11:15:00,8.2021,Real,Valid,2018-01-02 11:15:00,20.2887,Real,Valid
2018-01-02 11:45:00,148.019226342711,Real,Valid,2018-01-02 11:45:00,36.525,Real,Valid,2018-01-02 11:30:00,8.2663,Real,Valid,2018-01-02 11:30:00,20.3668,Real,Valid
2018-01-02 12:00:00,171.030588235294,Real,Valid,2018-01-02 12:00:00,36.325,Real,Valid,2018-01-02 11:45:00,8.2706,Real,Valid,2018-01-02 11:45:00,20.4449,Real,Valid
2018-01-02 12:15:00,74.2696355498721,Real,Valid,2018-01-02 12:15:00,36.825,Real,Valid,2018-01-02 12:00:00,8.0507,Real,Valid,2018-01-02 12:00:00,20.5325,Real,Valid
2018-01-02 12:30:00,47.8097826086957,Real,Valid,2018-01-02 12:30:00,29.85,Real,Valid,2018-01-02 12:15:00,8.1176,Real,Valid,2018-01-02 12:15:00,20.6043,Real,Valid
2018-01-02 12:45:00,67.7826726342711,Real,Valid,2018-01-02 12:45:00,38.9,Real,Valid,2018-01-02 12:30:00,8.2392,Real,Valid,2018-01-02 12:30:00,20.6437,Real,Valid
2018-01-02 13:00:00,68.4039322250639,Real,Valid,2018-01-02 13:00:00,33.7,Real,Valid,2018-01-02 12:45:00,8.0579,Real,Valid,2018-01-02 12:45:00,20.6931,Real,Valid
2018-01-02 13:15:00,109.564987212276,Real,Valid,2018-01-02 13:15:00,39,Real,Valid,2018-01-02 13:00:00,7.6937,Real,Valid,2018-01-02 13:00:00,20.7318,Real,Valid
2018-01-02 13:30:00,80.4846611253197,Real,Valid,2018-01-02 13:30:00,28.95,Real,Valid,2018-01-02 13:15:00,7.6189,Real,Valid,2018-01-02 13:15:00,20.7806,Real,Valid
2018-01-02 13:45:00,64.9867647058824,Real,Valid,2018-01-02 13:45:00,39.95,Real,Valid,2018-01-02 13:30:00,7.7999,Real,Valid,2018-01-02 13:30:00,20.8168,Real,Valid
2018-01-02 14:00:00,61.3730882352941,Real,Valid,2018-01-02 14:00:00,36.225,Real,Valid,2018-01-02 13:45:00,7.871,Real,Valid,2018-01-02 13:45:00,20.8368,Real,Valid
2018-01-02 14:15:00,50.3324040920716,Real,Valid,2018-01-02 14:15:00,35.025,Real,Valid,2018-01-02 14:00:00,7.9994,Real,Valid,2018-01-02 14:00:00,20.8824,Real,Valid
2018-01-02 14:30:00,56.3075767263427,Real,Valid,2018-01-02 14:30:00,32.475,Real,Valid,2018-01-02 14:15:00,7.9348,Real,Valid,2018-01-02 14:15:00,20.915,Real,Valid
2018-01-02 14:45:00,90.4529283887468,Real,Valid,2018-01-02 14:45:00,37.375,Real,Valid,2018-01-02 14:30:00,7.9045,Real,Valid,2018-01-02 14:30:00,20.9599,Real,Valid
2018-01-02 15:00:00,116.37712915601,Real,Valid,2018-01-02 15:00:00,33.325,Real,Valid,2018-01-02 14:45:00,7.6594,Real,Valid,2018-01-02 14:45:00,21.0024,Real,Valid
2018-01-02 15:15:00,172.615537084399,Real,Valid,2018-01-02 15:15:00,27.6,Real,Valid,2018-01-02 15:00:00,7.6595,Real,Valid,2018-01-02 15:00:00,21.0443,Real,Valid
2018-01-02 15:30:00,74.5395716112532,Real,Valid,2018-01-02 15:30:00,36.1,Real,Valid,2018-01-02 15:15:00,7.9602,Real,Valid,2018-01-02 15:15:00,21.1268,Real,Valid
2018-01-02 15:45:00,262.107717391304,Real,Valid,2018-01-02 15:45:00,29.575,Real,Valid,2018-01-02 15:30:00,8.2253,Real,Valid,2018-01-02 15:30:00,21.1393,Real,Valid
2018-01-02 16:00:00,142.963401534527,Real,Valid,2018-01-02 16:00:00,35.725,Real,Valid,2018-01-02 15:45:00,8.4164,Real,Valid,2018-01-02 15:45:00,21.2087,Real,Valid
2018-01-02 16:15:00,35.5631393861893,Real,Valid,2018-01-02 16:15:00,32.675,Real,Valid,2018-01-02 16:00:00,8.4042,Real,Valid,2018-01-02 16:00:00,21.2049,Real,Valid
2018-01-02 16:30:00,17.5783887468031,Real,Valid,2018-01-02 16:30:00,36.375,Real,Valid,2018-01-02 16:15:00,8.1727,Real,Valid,2018-01-02 16:15:00,21.2243,Real,Valid
2018-01-02 16:45:00,6.67496803069054,Real,Valid,2018-01-02 16:45:00,26.875,Real,Valid,2018-01-02 16:30:00,7.5543,Real,Valid,2018-01-02 16:30:00,21.2475,Real,Valid
2018-01-02 17:00:00,4.78148976982097,Real,Valid,2018-01-02 17:00:00,41.625,Real,Valid,2018-01-02 16:45:00,7.1634,Real,Valid,2018-01-02 16:45:00,21.2437,Real,Valid
2018-01-02 17:15:00,3.9674104859335,Real,Valid,2018-01-02 17:15:00,31.25,Real,Valid,2018-01-02 17:00:00,6.709,Real,Valid,2018-01-02 17:00:00,21.2306,Real,Valid
2018-01-02 17:30:00,4.23299872122762,Real,Valid,2018-01-02 17:30:00,37.75,Real,Valid,2018-01-02 17:15:00,6.5901,Real,Valid,2018-01-02 17:15:00,21.2206,Real,Valid
2018-01-02 17:45:00,6.68937340153453,Real,Valid,2018-01-02 17:45:00,36,Real,Valid,2018-01-02 17:30:00,6.384,Real,Valid,2018-01-02 17:30:00,21.1974,Real,Valid
2018-01-02 18:00:00,4.7912979539642,Real,Valid,2018-01-02 18:00:00,39,Real,Valid,2018-01-02 17:45:00,6.6062,Real,Valid,2018-01-02 17:45:00,21.1843,Real,Valid
2018-01-02 18:15:00,5.76230818414322,Real,Valid,2018-01-02 18:15:00,33,Real,Valid,2018-01-02 18:00:00,6.6187,Real,Valid,2018-01-02 18:00:00,21.1774,Real,Valid
2018-01-02 18:30:00,5.40921355498721,Real,Valid,2018-01-02 18:30:00,43,Real,Valid,2018-01-02 18:15:00,6.3302,Real,Valid,2018-01-02 18:15:00,21.1674,Real,Valid
2018-01-02 18:45:00,5.51710358056266,Real,Valid,2018-01-02 18:45:00,29.125,Real,Valid,2018-01-02 18:30:00,6.1391,Real,Valid,2018-01-02 18:30:00,21.155,Real,Valid
2018-01-02 19:00:00,5.94375959079284,Real,Valid,2018-01-02 19:00:00,40.125,Real,Valid,2018-01-02 18:45:00,6.3133,Real,Valid,2018-01-02 18:45:00,21.1393,Real,Valid
2018-01-02 19:15:00,6.15953964194373,Real,Valid,2018-01-02 19:15:00,28.875,Real,Valid,2018-01-02 19:00:00,5.9509,Real,Valid,2018-01-02 19:00:00,21.1149,Real,Valid
2018-01-02 19:30:00,5.98299232736573,Real,Valid,2018-01-02 19:30:00,33.125,Real,Valid,2018-01-02 19:15:00,6.175,Real,Valid,2018-01-02 19:15:00,21.0868,Real,Valid
2018-01-02 19:45:00,6.65014066496164,Real,Valid,2018-01-02 19:45:00,11.125,Real,Valid,2018-01-02 19:30:00,5.9393,Real,Valid,2018-01-02 19:30:00,21.0462,Real,Valid
2018-01-02 20:00:00,6.1006905370844,Real,Valid,2018-01-02 20:00:00,7.125,Real,Valid,2018-01-02 19:45:00,5.3998,Real,Valid,2018-01-02 19:45:00,20.9474,Real,Valid
2018-01-02 20:15:00,4.90409207161125,Real,Valid,2018-01-02 20:15:00,6.625,Real,Valid,2018-01-02 20:00:00,4.5337,Real,Valid,2018-01-02 20:00:00,20.7656,Real,Valid
2018-01-02 20:30:00,5.32584398976982,Real,Valid,2018-01-02 20:30:00,6.25,Real,Valid,2018-01-02 20:15:00,3.9797,Real,Valid,2018-01-02 20:15:00,20.5731,Real,Valid
2018-01-02 20:45:00,5.95847186700767,Real,Valid,2018-01-02 20:45:00,6.125,Real,Valid,2018-01-02 20:30:00,4.0389,Real,Valid,2018-01-02 20:30:00,20.3906,Real,Valid
2018-01-02 21:00:00,4.93842071611253,Real,Valid,2018-01-02 21:00:00,6.625,Real,Valid,2018-01-02 20:45:00,4.0642,Real,Valid,2018-01-02 20:45:00,20.2437,Real,Valid
2018-01-02 21:15:00,5.88019820971867,Real,Valid,2018-01-02 21:15:00,6,Real,Valid,2018-01-02 21:00:00,3.6536,Real,Valid,2018-01-02 21:00:00,20.1025,Real,Valid
2018-01-02 21:30:00,6.4488810741688,Real,Valid,2018-01-02 21:30:00,5.875,Real,Valid,2018-01-02 21:15:00,3.5342,Real,Valid,2018-01-02 21:15:00,19.9362,Real,Valid
2018-01-02 21:45:00,5.14929667519182,Real,Valid,2018-01-02 21:45:00,6,Real,Valid,2018-01-02 21:30:00,3.7834,Real,Valid,2018-01-02 21:30:00,19.8006,Real,Valid
2018-01-02 22:00:00,5.86039002557545,Real,Valid,2018-01-02 22:00:00,6,Real,Valid,2018-01-02 21:45:00,3.8583,Real,Valid,2018-01-02 21:45:00,19.6812,Real,Valid
2018-01-02 22:15:00,4.00664322250639,Real,Valid,2018-01-02 22:15:00,5.5,Real,Valid,2018-01-02 22:00:00,4.0784,Real,Valid,2018-01-02 22:00:00,19.5812,Real,Valid
2018-01-02 22:30:00,5.52200767263427,Real,Valid,2018-01-02 22:30:00,5.5,Real,Valid,2018-01-02 22:15:00,3.8511,Real,Valid,2018-01-02 22:15:00,19.4781,Real,Valid
2018-01-02 22:45:00,5.75269181585678,Real,Valid,2018-01-02 22:45:00,5.625,Real,Valid,2018-01-02 22:30:00,3.8137,Real,Valid,2018-01-02 22:30:00,19.3774,Real,Valid
2018-01-02 23:00:00,5.03159846547315,Real,Valid,2018-01-02 23:00:00,5.5,Real,Valid,2018-01-02 22:45:00,3.7386,Real,Valid,2018-01-02 22:45:00,19.2612,Real,Valid
2018-01-02 23:15:00,4.3597378516624,Real,Valid,2018-01-02 23:15:00,5.375,Real,Valid,2018-01-02 23:00:00,3.5276,Real,Valid,2018-01-02 23:00:00,19.1837,Real,Valid
2018-01-02 23:30:00,4.76187340153453,Real,Valid,2018-01-02 23:30:00,5.375,Real,Valid,2018-01-02 23:15:00,3.3809,Real,Valid,2018-01-02 23:15:00,19.0931,Real,Valid
2018-01-02 23:45:00,2.69234654731458,Real,Valid,2018-01-02 23:45:00,5.375,Real,Valid,2018-01-02 23:30:00,3.5504,Real,Valid,2018-01-02 23:30:00,19.0281,Real,Valid
2018-01-03 00:00:00,0.941585677749361,Real,Valid,2018-01-03 00:00:00,5.375,Real,Valid,2018-01-02 23:45:00,3.4737,Real,Valid,2018-01-02 23:45:00,18.9668,Real,Valid
2018-01-03 00:15:00,0.971010230179028,Real,Valid,2018-01-03 00:15:00,5,Real,Valid,2018-01-03 00:00:00,3.1669,Real,Valid,2018-01-03 00:00:00,18.8693,Real,Valid
2018-01-03 00:30:00,0.774846547314578,Real,Valid,2018-01-03 00:30:00,5.25,Real,Valid,2018-01-03 00:15:00,3.001,Real,Valid,2018-01-03 00:15:00,18.7981,Real,Valid
2018-01-03 00:45:00,0.436464194373402,Real,Valid,2018-01-03 00:45:00,5.375,Real,Valid,2018-01-03 00:30:00,2.9538,Real,Valid,2018-01-03 00:30:00,18.7393,Real,Valid
2018-01-03 01:00:00,0.519833759590793,Real,Valid,2018-01-03 01:00:00,5,Real,Valid,2018-01-03 00:45:00,3.1036,Real,Valid,2018-01-03 00:45:00,18.6674,Real,Valid
2018-01-03 01:15:00,0.544354219948849,Real,Valid,2018-01-03 01:15:00,5.125,Real,Valid,2018-01-03 01:00:00,3.0086,Real,Valid,2018-01-03 01:00:00,18.6193,Real,Valid
2018-01-03 01:30:00,0.534546035805627,Real,Valid,2018-01-03 01:30:00,5.125,Real,Valid,2018-01-03 01:15:04,2.8526,Real,Valid,2018-01-03 01:15:04,18.5443,Real,Valid
2018-01-03 01:45:00,0.559066496163683,Real,Valid,2018-01-03 01:45:00,5.125,Real,Valid,2018-01-03 01:30:00,2.6213,Real,Valid,2018-01-03 01:30:00,18.4825,Real,Valid
2018-01-03 02:00:00,0.480601023017903,Real,Valid,2018-01-03 02:00:00,5.25,Real,Valid,2018-01-03 01:45:00,2.7421,Real,Valid,2018-01-03 01:45:00,18.4143,Real,Valid
2018-01-03 02:15:00,0.446272378516624,Real,Valid,2018-01-03 02:15:00,5,Real,Valid,2018-01-03 02:00:00,2.6342,Real,Valid,2018-01-03 02:00:00,18.3656,Real,Valid
2018-01-03 02:30:00,0.377615089514066,Real,Valid,2018-01-03 02:30:00,5.125,Real,Valid,2018-01-03 02:15:00,2.6165,Real,Valid,2018-01-03 02:15:00,18.2937,Real,Valid
2018-01-03 02:45:00,0.505121483375959,Real,Valid,2018-01-03 02:45:00,5,Real,Valid,2018-01-03 02:30:00,2.6267,Real,Valid,2018-01-03 02:30:00,18.2387,Real,Valid
2018-01-03 03:00:00,0.456080562659847,Real,Valid,2018-01-03 03:00:00,5,Real,Valid,2018-01-03 02:45:00,2.507,Real,Valid,2018-01-03 02:45:00,18.2031,Real,Valid
2018-01-03 03:15:00,0.308957800511509,Real,Valid,2018-01-03 03:15:00,5.125,Real,Valid,2018-01-03 03:00:00,2.5571,Real,Valid,2018-01-03 03:00:00,18.1375,Real,Valid
2018-01-03 03:30:00,0.563970588235294,Real,Valid,2018-01-03 03:30:00,5,Real,Valid,2018-01-03 03:15:00,2.6124,Real,Valid,2018-01-03 03:15:00,18.0893,Real,Valid
2018-01-03 03:45:00,0.755230179028133,Real,Valid,2018-01-03 03:45:00,5,Real,Valid,2018-01-03 03:30:00,2.6527,Real,Valid,2018-01-03 03:30:00,18.0337,Real,Valid
2018-01-03 04:00:00,0.593395140664962,Real,Valid,2018-01-03 04:00:00,5.125,Real,Valid,2018-01-03 03:45:00,2.4426,Real,Valid,2018-01-03 03:45:00,17.9949,Real,Valid
2018-01-03 04:15:00,0.696381074168798,Real,Valid,2018-01-03 04:15:00,5.125,Real,Valid,2018-01-03 04:00:00,2.6176,Real,Valid,2018-01-03 04:00:00,17.9462,Real,Valid
2018-01-03 04:30:00,1.09851662404092,Real,Valid,2018-01-03 04:30:00,5,Real,Valid,2018-01-03 04:15:00,2.8056,Real,Valid,2018-01-03 04:15:00,17.8875,Real,Valid
2018-01-03 04:45:00,0.769942455242967,Real,Valid,2018-01-03 04:45:00,5,Real,Valid,2018-01-03 04:30:00,2.9872,Real,Valid,2018-01-03 04:30:00,17.8318,Real,Valid
2018-01-03 05:00:00,0.956297953964194,Real,Valid,2018-01-03 05:00:00,5,Real,Valid,2018-01-03 04:45:00,3.138,Real,Valid,2018-01-03 04:45:00,17.7931,Real,Valid
2018-01-03 05:15:00,0.789558823529412,Real,Valid,2018-01-03 05:15:00,7,Real,Valid,2018-01-03 05:00:00,3.2267,Real,Valid,2018-01-03 05:00:00,17.7468,Real,Valid
2018-01-03 05:30:00,0.872928388746803,Real,Valid,2018-01-03 05:30:00,8.125,Real,Valid,2018-01-03 05:15:00,3.3228,Real,Valid,2018-01-03 05:15:00,17.7143,Real,Valid
2018-01-03 05:45:00,1.27996803069054,Real,Valid,2018-01-03 05:45:00,8.5,Real,Valid,2018-01-03 05:30:00,3.4975,Real,Valid,2018-01-03 05:30:00,17.675,Real,Valid
2018-01-03 06:00:00,1.08380434782609,Real,Valid,2018-01-03 06:00:00,8.875,Real,Valid,2018-01-03 05:45:00,3.7546,Real,Valid,2018-01-03 05:45:00,17.655,Real,Valid
2018-01-03 06:15:00,1.35352941176471,Real,Valid,2018-01-03 06:15:00,9.25,Real,Valid,2018-01-03 06:00:00,3.9844,Real,Valid,2018-01-03 06:00:00,17.6281,Real,Valid
2018-01-03 06:30:00,2.14308823529412,Real,Valid,2018-01-03 06:30:00,7.75,Real,Valid,2018-01-03 06:15:00,4.0572,Real,Valid,2018-01-03 06:15:00,17.6187,Real,Valid
2018-01-03 06:45:00,2.77081202046036,Real,Valid,2018-01-03 06:45:00,38.375,Real,Valid,2018-01-03 06:30:00,4.3569,Real,Valid,2018-01-03 06:30:00,17.5725,Real,Valid
2018-01-03 07:00:00,6.14973145780051,Real,Valid,2018-01-03 07:00:00,51.5,Real,Valid,2018-01-03 06:45:00,4.7919,Real,Valid,2018-01-03 06:45:00,17.5906,Real,Valid
2018-01-03 07:15:00,7.68471227621483,Real,Valid,2018-01-03 07:15:00,35.25,Real,Valid,2018-01-03 07:00:00,6.0079,Real,Valid,2018-01-03 07:00:00,17.78,Real,Valid
2018-01-03 07:30:00,8.36416240409207,Real,Valid,2018-01-03 07:30:00,35.125,Real,Valid,2018-01-03 07:15:00,7.0391,Real,Valid,2018-01-03 07:15:00,18.0568,Real,Valid
2018-01-03 07:45:00,9.97010869565217,Real,Valid,2018-01-03 07:45:00,36.75,Real,Valid,2018-01-03 07:30:00,7.6505,Real,Valid,2018-01-03 07:30:00,18.2987,Real,Valid
2018-01-03 08:00:00,18.4523081841432,Real,Valid,2018-01-03 08:00:00,41.375,Real,Valid,2018-01-03 07:45:00,8.0396,Real,Valid,2018-01-03 07:45:00,18.5412,Real,Valid
2018-01-03 08:15:00,45.8451918158568,Real,Valid,2018-01-03 08:15:00,45.475,Real,Valid,2018-01-03 08:00:00,8.0909,Real,Valid,2018-01-03 08:00:00,18.7275,Real,Valid
2018-01-03 08:30:00,72.6505498721228,Real,Valid,2018-01-03 08:30:00,39.4,Real,Valid,2018-01-03 08:15:00,8.4689,Real,Valid,2018-01-03 08:15:00,18.9206,Real,Valid
2018-01-03 08:45:00,80.9237851662404,Real,Valid,2018-01-03 08:45:00,44.075,Real,Valid,2018-01-03 08:30:00,8.805,Real,Valid,2018-01-03 08:30:00,19.13,Real,Valid
2018-01-03 09:00:00,88.7424296675192,Real,Valid,2018-01-03 09:00:00,47.825,Real,Valid,2018-01-03 08:45:00,9.0623,Real,Valid,2018-01-03 08:45:00,19.3787,Real,Valid
2018-01-03 09:15:00,115.285415601023,Real,Valid,2018-01-03 09:15:00,47.125,Real,Valid,2018-01-03 09:00:00,9.369,Real,Valid,2018-01-03 09:00:00,19.6012,Real,Valid
2018-01-03 09:30:00,250.995620204604,Real,Valid,2018-01-03 09:30:00,46.5,Real,Valid,2018-01-03 09:15:00,9.7626,Real,Valid,2018-01-03 09:15:00,19.7887,Real,Valid
2018-01-03 09:45:00,285.10641943734,Real,Valid,2018-01-03 09:45:00,41.9,Real,Valid,2018-01-03 09:30:00,9.9929,Real,Valid,2018-01-03 09:30:00,19.9487,Real,Valid
2018-01-03 10:00:00,386.566112531969,Real,Valid,2018-01-03 10:00:00,47.65,Real,Valid,2018-01-03 09:45:00,10.2414,Real,Valid,2018-01-03 09:45:00,20.0974,Real,Valid
2018-01-03 10:15:00,381.905799232737,Real,Valid,2018-01-03 10:15:00,39.15,Real,Valid,2018-01-03 10:00:00,10.5036,Real,Valid,2018-01-03 10:00:00,20.3237,Real,Valid
2018-01-03 10:30:00,529.936195652174,Real,Valid,2018-01-03 10:30:00,49.375,Real,Valid,2018-01-03 10:15:00,10.9581,Real,Valid,2018-01-03 10:15:00,20.4593,Real,Valid
2018-01-03 10:45:00,363.33128516624,Real,Valid,2018-01-03 10:45:00,36.2,Real,Valid,2018-01-03 10:30:00,11.1576,Real,Valid,2018-01-03 10:30:00,20.5925,Real,Valid
2018-01-03 11:00:00,540.490313299233,Real,Valid,2018-01-03 11:00:00,49.175,Real,Valid,2018-01-03 10:45:00,11.5787,Real,Valid,2018-01-03 10:45:00,20.7187,Real,Valid
2018-01-03 11:15:00,580.678254475703,Real,Valid,2018-01-03 11:15:00,45.375,Real,Valid,2018-01-03 11:00:00,11.4874,Real,Valid,2018-01-03 11:00:00,20.8537,Real,Valid
2018-01-03 11:30:00,620.323772378517,Real,Valid,2018-01-03 11:30:00,40.725,Real,Valid,2018-01-03 11:15:00,11.6281,Real,Valid,2018-01-03 11:15:00,20.9712,Real,Valid
2018-01-03 11:45:00,614.529622762148,Real,Valid,2018-01-03 11:45:00,43.625,Real,Valid,2018-01-03 11:30:00,11.7853,Real,Valid,2018-01-03 11:30:00,21.0849,Real,Valid
2018-01-03 12:00:00,197.634200767263,Real,Valid,2018-01-03 12:00:00,32.5,Real,Valid,2018-01-03 11:45:00,12.3566,Real,Valid,2018-01-03 11:45:00,21.2056,Real,Valid
2018-01-03 12:15:00,190.879578005115,Real,Valid,2018-01-03 12:15:00,48,Real,Valid,2018-01-03 12:00:00,12.5354,Real,Valid,2018-01-03 12:00:00,21.2899,Real,Valid
2018-01-03 12:30:00,464.457193094629,Real,Valid,2018-01-03 12:30:00,40.325,Real,Valid,2018-01-03 12:15:00,12.3198,Real,Valid,2018-01-03 12:15:00,21.3431,Real,Valid
2018-01-03 12:45:00,522.649239130435,Real,Valid,2018-01-03 12:45:00,49.725,Real,Valid,2018-01-03 12:30:00,12.4205,Real,Valid,2018-01-03 12:30:00,21.3987,Real,Valid
2018-01-03 13:00:00,587.811560102302,Real,Valid,2018-01-03 13:00:00,37.338,Real,Valid,2018-01-03 12:45:00,12.8127,Real,Valid,2018-01-03 12:45:00,21.5299,Real,Valid
2018-01-03 13:15:00,652.400498721228,Real,Valid,2018-01-03 13:15:00,36.869,Real,Valid,2018-01-03 13:00:00,13.1384,Real,Valid,2018-01-03 13:00:00,21.5825,Real,Valid
2018-01-03 13:30:00,592.11260230179,Real,Valid,2018-01-03 13:30:00,37.325,Real,Valid,2018-01-03 13:15:00,13.4904,Real,Valid,2018-01-03 13:15:00,21.5693,Real,Valid
2018-01-03 13:45:00,669.776323529412,Real,Valid,2018-01-03 13:45:00,38.525,Real,Valid,2018-01-03 13:30:00,13.9663,Real,Valid,2018-01-03 13:30:00,21.5774,Real,Valid
2018-01-03 14:00:00,396.453913043478,Real,Valid,2018-01-03 14:00:00,33.35,Real,Valid,2018-01-03 13:45:00,14.3773,Real,Valid,2018-01-03 13:45:00,21.5937,Real,Valid
2018-01-03 14:15:00,224.09037084399,Real,Valid,2018-01-03 14:15:00,41.425,Real,Valid,2018-01-03 14:00:00,14.7424,Real,Valid,2018-01-03 14:00:00,21.62,Real,Valid
2018-01-03 14:30:00,164.205869565217,Real,Valid,2018-01-03 14:30:00,39.475,Real,Valid,2018-01-03 14:15:00,14.657,Real,Valid,2018-01-03 14:15:00,21.6168,Real,Valid
2018-01-03 14:45:00,158.018280051151,Real,Valid,2018-01-03 14:45:00,44.35,Real,Valid,2018-01-03 14:30:00,14.3903,Real,Valid,2018-01-03 14:30:00,21.6199,Real,Valid
2018-01-03 15:00:00,176.149168797954,Real,Valid,2018-01-03 15:00:00,31.5,Real,Valid,2018-01-03 14:45:00,14.2839,Real,Valid,2018-01-03 14:45:00,21.6643,Real,Valid
2018-01-03 15:15:00,164.098171355499,Real,Valid,2018-01-03 15:15:00,44.975,Real,Valid,2018-01-03 15:00:00,13.9648,Real,Valid,2018-01-03 15:00:00,21.7493,Real,Valid
2018-01-03 15:30:00,227.534884910486,Real,Valid,2018-01-03 15:30:00,37.2,Real,Valid,2018-01-03 15:15:00,13.7962,Real,Valid,2018-01-03 15:15:00,21.8318,Real,Valid
2018-01-03 15:45:00,145.750319693095,Real,Valid,2018-01-03 15:45:00,45.1,Real,Valid,2018-01-03 15:30:00,13.6651,Real,Valid,2018-01-03 15:30:00,21.9112,Real,Valid
2018-01-03 16:00:00,34.9037084398977,Real,Valid,2018-01-03 16:00:00,32.625,Real,Valid,2018-01-03 15:45:00,13.6576,Real,Valid,2018-01-03 15:45:00,22.0168,Real,Valid
2018-01-03 16:15:00,37.3798145780051,Real,Valid,2018-01-03 16:15:00,43.675,Real,Valid,2018-01-03 16:00:00,13.7984,Real,Valid,2018-01-03 16:00:00,21.9693,Real,Valid
2018-01-03 16:30:00,7.39876598465473,Real,Valid,2018-01-03 16:30:00,41.25,Real,Valid,2018-01-03 16:15:00,13.8134,Real,Valid,2018-01-03 16:15:00,21.9331,Real,Valid
2018-01-03 16:45:00,0.129424552429668,Real,Valid,2018-01-03 16:45:00,30.25,Real,Valid,2018-01-03 16:30:00,14.0066,Real,Valid,2018-01-03 16:30:00,21.8937,Real,Valid
2018-01-03 17:00:00,0,Real,Valid,2018-01-03 17:00:00,47.75,Real,Valid,2018-01-03 16:45:00,14.1739,Real,Valid,2018-01-03 16:45:00,21.8868,Real,Valid
2018-01-03 17:15:00,0,Real,Valid,2018-01-03 17:15:00,38.5,Real,Valid,2018-01-03 17:00:00,14.1693,Real,Valid,2018-01-03 17:00:00,21.87,Real,Valid
2018-01-03 17:30:00,0,Real,Valid,2018-01-03 17:30:00,44.875,Real,Valid,2018-01-03 17:15:00,13.841,Real,Valid,2018-01-03 17:15:00,21.8568,Real,Valid
2018-01-03 17:45:00,0.005095907928389,Real,Valid,2018-01-03 17:45:00,42.375,Real,Valid,2018-01-03 17:30:00,13.7914,Real,Valid,2018-01-03 17:30:00,21.8618,Real,Valid
2018-01-03 18:00:00,0,Real,Valid,2018-01-03 18:00:00,39,Real,Valid,2018-01-03 17:45:00,13.8742,Real,Valid,2018-01-03 17:45:00,21.865,Real,Valid
2018-01-03 18:15:00,0,Real,Valid,2018-01-03 18:15:00,43.875,Real,Valid,2018-01-03 18:00:00,13.8496,Real,Valid,2018-01-03 18:00:00,21.8524,Real,Valid
2018-01-03 18:30:00,0.005095907928389,Real,Valid,2018-01-03 18:30:00,34.125,Real,Valid,2018-01-03 18:15:00,13.692,Real,Valid,2018-01-03 18:15:00,21.8356,Real,Valid
2018-01-03 18:45:00,0,Real,Valid,2018-01-03 18:45:00,32.25,Real,Valid,2018-01-03 18:30:00,13.5137,Real,Valid,2018-01-03 18:30:00,21.8706,Real,Valid
2018-01-03 19:00:00,0.058849104859335,Real,Valid,2018-01-03 19:00:00,37.375,Real,Valid,2018-01-03 18:45:00,13.3498,Real,Valid,2018-01-03 18:45:00,21.8481,Real,Valid
2018-01-03 19:15:00,6.27742966751918,Real,Valid,2018-01-03 19:15:00,43.625,Real,Valid,2018-01-03 19:00:00,13.3442,Real,Valid,2018-01-03 19:00:00,21.8262,Real,Valid
2018-01-03 19:30:00,5.63480179028133,Real,Valid,2018-01-03 19:30:00,24.5,Real,Valid,2018-01-03 19:15:00,13.0822,Real,Valid,2018-01-03 19:15:00,21.8362,Real,Valid
2018-01-03 19:45:00,5.97318414322251,Real,Valid,2018-01-03 19:45:00,11.5,Real,Valid,2018-01-03 19:30:00,12.5781,Real,Valid,2018-01-03 19:30:00,21.8343,Real,Valid
2018-01-03 20:00:00,6.63033248081841,Real,Valid,2018-01-03 20:00:00,7.625,Real,Valid,2018-01-03 19:45:00,11.6909,Real,Valid,2018-01-03 19:45:00,21.7743,Real,Valid
2018-01-03 20:15:00,5.11496803069054,Real,Valid,2018-01-03 20:15:00,7.625,Real,Valid,2018-01-03 20:00:00,11.1955,Real,Valid,2018-01-03 20:00:00,21.6018,Real,Valid
